id,name,cuisines,city,country,votes,aggregate_rating
18795312,Juhi's Kitchen,North Indian,Nagpur,India,253,4.7
18664896,Burger Singh,"Fast Food, Burger",Nagpur,India,661,4.1
3301766,Hunger's Den Restaurant & Cafe,"Chinese, Fast Food, North Indian",Nagpur,India,563,4.1
18888066,Kiskey Whiskey,"North Indian, Continental, Chinese",Agra,India,307,4.5
3401013,Bhagat Halwai,"Fast Food, Mithai",Agra,India,626,4.2
3400299,Bikanervala,"North Indian, South Indian, Mithai, Street Food, Desserts",Agra,India,640,4.4
3400290,Bhagat Halwai,"Desserts, Bakery, Fast Food, South Indian",Agra,India,553,4.3
3400005,Mama Chicken Mama Franky House,"North Indian, Mughlai, Rolls, Chinese, Fast Food, Street Food",Agra,India,893,4.3
3401344,Cafe Turquoise Cottage,"North Indian, Chinese, Continental, Italian, Pizza",Agra,India,292,4.7
3400296,Honeydew Restaurant,"North Indian, Fast Food, Chinese, South Indian",Agra,India,484,4.1
3400712,The Greener Side,Fast Food,Agra,India,408,4.4
18966639,Fakira,North Indian,Agra,India,41,4.0
3400275,Domino's Pizza,"Pizza, Fast Food",Agra,India,585,3.9
3400425,Bikanervala,"North Indian, South Indian, Mithai, Street Food, Desserts",Agra,India,447,4.4
3400868,Hichkee,"Continental, North Indian, Chinese",Agra,India,581,4.4
3400850,Urban Deck,"Mexican, Italian, North Indian",Agra,India,606,4.3
3400105,Pizza Hut,"Italian, Pizza",Agra,India,546,4.0
3400279,Mc Donald's,"Burger, Fast Food",Agra,India,644,4.2
3400017,Pinch Of Spice,"North Indian, Chinese, Mughlai",Agra,India,860,4.5
3400282,Aahar,"North Indian, South Indian, Chinese, Bakery, Momos",Agra,India,368,4.0
3400277,Pizza Hut,"Italian, Pizza",Agra,India,331,3.8
3400326,Tea'se Me - Rooftop Tea Boutique,"Chinese, Italian, Continental, North Indian",Agra,India,673,4.7
3400368,Domino's Pizza,"Pizza, Fast Food",Agra,India,475,3.8
3500424,Gaylord Xpress,Fast Food,Dehradun,India,623,3.9
3500484,Kalsang AMA Cafe,Cafe,Dehradun,India,800,4.9
3500505,Barbeque Nation,"North Indian, Mediterranean, BBQ, Chinese",Dehradun,India,620,4.8
3500218,Uss Da Dhaba,North Indian,Dehradun,India,575,4.2
3502144,Mannu Fast Food,"Fast Food, North Indian, Chinese",Dehradun,India,315,4.3
3501639,70 Percent Restro Cafe,"Cafe, Italian, Continental, Healthy Food, Momos",Dehradun,India,314,4.5
3500437,Walk In Woods,"North Indian, Pizza, Chinese, Mughlai",Dehradun,India,405,4.3
18391854,Burger King,"Burger, Fast Food",Dehradun,India,323,4.1
18754629,Domino's Pizza,"Pizza, Fast Food",Dehradun,India,393,3.8
18408585,Punjab Grill,"Mughlai, North Indian",Dehradun,India,803,4.7
3500017,Anandam,"Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food",Dehradun,India,376,4.2
3500250,Ellora's Melting Moments,"Desserts, Bakery, Fast Food",Dehradun,India,309,4.3
3500078,Orchard,"Chinese, Tibetan, Thai, Momos",Dehradun,India,748,4.6
3501364,Chicago BR,"North Indian, Fast Food, Pizza, Desserts",Dehradun,India,285,4.1
3500193,KC Soup Bar,"Fast Food, Chinese, Tibetan, Momos",Dehradun,India,251,3.9
18699236,Tuhada Dhaba,North Indian,Dehradun,India,229,4.0
3500011,Kalsang Friends Corner,"Chinese, Thai, Tibetan, Momos",Dehradun,India,813,4.4
3500969,Cafe De Piccolo,"Cafe, Italian",Dehradun,India,382,4.3
18416632,The Great Indian Pub,"North Indian, Italian, Finger Food",Dehradun,India,308,4.4
3500010,Black Pepper Restaurant,"North Indian, Chinese, Continental",Dehradun,India,421,4.1
3600012,Empire Restaurant,"North Indian, Mughlai, South Indian, Chinese, Andhra",Mysore,India,2028,4.2
3600375,The Old House,"Italian, Pizza",Mysore,India,753,4.7
3600017,Gufha Restaurant,"North Indian, Biryani, Chinese",Mysore,India,955,4.3
3600065,Hotel RRR,"Biryani, South Indian, Andhra",Mysore,India,533,4.2
3600122,Kafe Biryani Corner,Biryani,Mysore,India,382,4.3
3601144,Kapoor's Cafe,"North Indian, Desserts, Beverages",Mysore,India,282,4.3
3600119,Big Chicken,"North Indian, Chinese, Burger, Biryani, Arabian",Mysore,India,554,4.3
3600593,Frosting,"Italian, Continental, Burger",Mysore,India,374,4.5
3600817,Etihad Arabian Restaurant,"Arabian, Biryani",Mysore,India,314,4.1
3600352,Barbeque Nation,"North Indian, European, Mediterranean",Mysore,India,812,4.6
3600389,Highway 18,"South Indian, North Indian, Chinese, Desserts, Beverages",Mysore,India,357,4.0
3600018,KFC,"Burger, Fast Food",Mysore,India,483,3.9
3600013,Green Leaf,"North Indian, Chinese, South Indian, Bakery",Mysore,India,474,4.0
3600192,Spring - Radisson Blu Plaza,"Continental, North Indian, South Indian",Mysore,India,284,4.4
3600015,Original Vinayaka Mylari,South Indian,Mysore,India,814,4.8
3600148,Andhra Ruchulu,"Biryani, Desserts",Mysore,India,409,4.1
3600265,Jalpaan Dining Saga,"Italian, North Indian, Chinese",Mysore,India,437,4.3
3600252,Hotel RRR Mysore,Andhra,Mysore,India,528,4.1
3600072,Nanking,"Chinese, Momos, Thai",Mysore,India,482,4.2
3600403,Hotel Hanumanthu,"Biryani, South Indian",Mysore,India,449,4.2
3700054,Cafe Xtasi,"Italian, Pizza",Puducherry,India,2617,3.9
3700051,Cafe des Arts,Cafe,Puducherry,India,818,3.9
3700050,Baker Street,"Bakery, French",Puducherry,India,1548,4.4
3700770,Escape In,"North Indian, Continental, Chinese, Arabian, BBQ, Beverages, Desserts, Ice Cream",Puducherry,India,725,4.1
3700021,The Indian Kaffe Express,"Cafe, North Indian",Puducherry,India,877,4.2
3701200,Les Saveurs,"French, European",Puducherry,India,184,4.3
18378803,#Dilliwaala6,"Street Food, Continental, North Indian, Chinese, Salad, Finger Food",Puducherry,India,975,4.3
3700049,Villa Shanti,Continental,Puducherry,India,1096,4.4
3700041,Zuka,"Desserts, Bakery",Puducherry,India,1019,4.6
3701130,PY Cafe,"Salad, Cafe, Sandwich, Italian, Juices, Desserts",Puducherry,India,201,4.2
3700572,Bread & Chocolate,"Bakery, Cafe, Healthy Food",Puducherry,India,378,4.7
3700649,Taka Pizza,"Italian, Pizza",Puducherry,India,888,4.3
3700069,Le Cafe,Cafe,Puducherry,India,1436,3.3
3700010,Auroville Bakery,Bakery,Puducherry,India,431,4.2
3700656,Margaritas,"Mexican, Continental, American, Desserts, Finger Food, Ice Cream, Juices, Salad",Puducherry,India,960,4.4
3700037,Le Dupleix,"North Indian, French, Continental",Puducherry,India,846,4.2
3700017,The Pasta Bar Veneto,"Healthy Food, Continental, Italian, Sandwich, Salad",Puducherry,India,623,4.0
3700723,SICILYS,"Italian, Cafe, Burger, Pizza, Beverages",Puducherry,India,312,4.0
3700047,Surguru,"South Indian, North Indian, Chinese",Puducherry,India,484,4.1
3700009,Tanto,"Pizza, Italian",Puducherry,India,879,4.2
3800420,Mahalakshmi,"Fast Food, Juices",Surat,India,1229,4.6
18744566,Burger King,"Burger, Fast Food",Surat,India,563,4.0
3800007,Barbeque Nation,"North Indian, European, Mediterranean",Surat,India,622,4.7
3800321,Coffee King,"Cafe, Pizza, Italian, Fast Food, Chinese, Beverages, Desserts",Surat,India,755,4.6
18589557,Vegji's,"Fast Food, Sandwich, Lebanese",Surat,India,429,4.2
19003551,Icekraft,"Ice Cream, Desserts, Fast Food",Surat,India,59,4.3
3800583,Kailash Sweets & Snacks,"Mithai, Street Food, Beverages",Surat,India,385,4.2
3800696,Kailash Sweet & Snacks,"Street Food, Mithai, Beverages",Surat,India,399,4.4
3800313,Bhai Bhai Omelette Center,Fast Food,Surat,India,594,4.6
18760674,Sarvottam Hotel,"North Indian, Chinese",Surat,India,382,4.1
18551944,Coffee King,"Cafe, Desserts, Fast Food",Surat,India,989,4.7
3800068,Jalaram Khichadi,"Gujarati, North Indian, Biryani, Beverages",Surat,India,261,4.1
3800390,Singh Saaab Di Rasoi,"North Indian, Chinese, Biryani, Desserts, Beverages",Surat,India,380,4.3
18349362,Harikrushna Restaurant,"Gujarati, North Indian, Biryani, Beverages",Surat,India,266,4.3
18778476,Bismillah,"Beverages, North Indian",Surat,India,197,4.2
18783529,Kailash Sweets & Snacks,"Mithai, Street Food, Beverages",Surat,India,275,4.3
3800537,Mahesh Pav Bhaji,"South Indian, Street Food, Chinese, Desserts, Beverages",Surat,India,424,3.9
3800017,Pizza Hut,"Pizza, Fast Food, Italian",Surat,India,598,4.0
3800293,Kailash Sweets & Snacks,"Mithai, Street Food, Beverages",Surat,India,343,4.3
3800690,Bismillah,"Beverages, North Indian",Surat,India,366,4.4
3900223,Sha Chicken Hut,"Lucknowi, Mughlai",Varanasi,India,804,4.4
18803653,KFC,"Burger, Fast Food",Varanasi,India,462,4.5
3900067,Taste King,"North Indian, Fast Food",Varanasi,India,601,4.3
18610032,Crood Square,"North Indian, Continental, Italian, Chinese, Desserts",Varanasi,India,249,4.3
3900057,Ming Garden,"Beverages, Desserts, Pizza, Chinese",Varanasi,India,735,4.3
3900045,Domino's Pizza,"Pizza, Fast Food",Varanasi,India,721,3.8
3900253,Sagar Ratna,South Indian,Varanasi,India,211,3.9
3900267,Roma's Café Diner,"Continental, Cafe, North Indian, Italian, Asian, Mediterranean, Mexican",Varanasi,India,877,4.6
18689916,The Yellow Chilli,"North Indian, Mughlai",Varanasi,India,108,4.4
3900245,Deena Chat Bhandar,Street Food,Varanasi,India,446,4.6
18652184,Doodh Booth,"Burger, Beverages, Fast Food, Cafe, Italian",Varanasi,India,427,4.0
3900135,Maharaja Restaurant,"Chinese, Rolls",Varanasi,India,358,4.0
18787962,Cafe de Coop,Fast Food,Varanasi,India,140,4.2
3900032,Kashi Chat Bhandar,Street Food,Varanasi,India,735,4.8
3900455,The Tripling Bistro,"Continental, Mexican, Burger, Fast Food, Italian, Pizza, Chinese, Middle Eastern",Varanasi,India,316,4.1
3900037,Pizza Hut,"Italian, Pizza",Varanasi,India,444,3.9
3900138,McDonald's,"Burger, Fast Food",Varanasi,India,414,4.1
3900266,Holy Chopsticks,"Chinese, Thai, Momos",Varanasi,India,445,4.5
18676368,Barbeque Nation,"North Indian, Chinese, BBQ",Varanasi,India,370,4.9
3900043,Domino's Pizza,"Pizza, Fast Food",Varanasi,India,452,3.9
4000412,Aasman,"North Indian, Continental, Chinese",Patna,India,846,4.8
18640853,Foresto Paradise,"North Indian, Chinese, Continental",Patna,India,593,4.7
4000320,Haldiram,"Fast Food, North Indian, South Indian, Chinese, Desserts",Patna,India,833,4.5
4000265,Harilal's,"North Indian, Fast Food, Mithai",Patna,India,416,4.5
18343124,Swaaddesh,"North Indian, Chinese, Beverages",Patna,India,703,4.4
4000274,KFC,"Burger, Fast Food",Patna,India,698,4.3
18746152,Hungry Hope,"North Indian, Chinese",Patna,India,522,3.6
4000009,Domino's Pizza,"Pizza, Fast Food",Patna,India,1216,4.0
4000289,The Biryani Mall,"Biryani, Mughlai, Chinese",Patna,India,855,4.0
18625991,Barbeque Nation,"North Indian, Chinese",Patna,India,633,4.9
4000018,Kapil Dev's Eleven,"North Indian, Chinese, Continental",Patna,India,376,4.4
4000016,Bansi Vihar Restaurant,"South Indian, Chinese",Patna,India,444,4.4
18573326,Biryani Mahal,"Biryani, Mughlai",Patna,India,752,4.1
18705092,Harilal's,"Mithai, Fast Food",Patna,India,557,4.2
18706220,Zaaffran,"North Indian, Fast Food",Patna,India,393,4.4
4000336,Pizza Hut,"Pizza, Italian",Patna,India,431,2.5
4000015,Nirvana,"North Indian, Chinese",Patna,India,432,4.3
4000053,Biryani House,"Biryani, Mughlai",Patna,India,734,4.0
18616231,Chaska The Addiction,"North Indian, Mughlai, Chinese, Biryani",Patna,India,528,3.9
4000049,Lakhu Da Dhaba,"North Indian, Chinese",Patna,India,459,3.9
18560275,Barbeque Nation,"Indian, BBQ, Continental",Dubai,UAE,1212,4.6
18534988,Masala Wok,"Indian, Chinese, Kebab",Dubai,UAE,1100,4.3
210139,Grub Shack,"Goan, Chinese, Indian, North Indian",Dubai,UAE,1735,4.4
201693,Dhaba Lane,"Indian, North Indian, Kebab",Dubai,UAE,1233,4.4
209723,Azkadenya,"Arabian, Lebanese",Dubai,UAE,660,4.3
18621395,Highway 311 Grills and Eatery,"Mexican, Peruvian, Latin American",Dubai,UAE,458,4.5
207770,Mint Leaf of London,"Indian, North Indian, Contemporary",Dubai,UAE,2092,4.9
209748,Kulcha King,"Indian, Biryani, Kebab, North Indian",Dubai,UAE,1157,4.1
205432,Old Castello Restaurant & Cafe,"Indian, Arabian, Middle Eastern, Italian, Pizza",Dubai,UAE,525,4.4
18549283,Sthan,"Biryani, North Indian, Pakistani, Mughlai, Afghan, Indian, Kebab",Dubai,UAE,1591,4.2
200376,California Pizza Kitchen,"Pizza, American",Dubai,UAE,1244,4.2
203518,The Huddle Sports Bar and Grill - Citymax Hotels Bur Dubai,"Steak, Continental, North Indian",Dubai,UAE,1492,4.9
18233284,Farzi Cafe,"Indian, Contemporary",Dubai,UAE,2095,4.6
18604803,Dillicious,"Indian, Mughlai, North Indian, Kebab",Dubai,UAE,900,4.0
18650045,Tamarind Terrace,"Kerala, South Indian, Indian",Dubai,UAE,875,4.0
18820043,Biryaniwalla & Co,"Biryani, Hyderabadi, North Indian",Dubai,UAE,535,3.9
210370,Texas De Brazil,Brazilian,Dubai,UAE,1301,4.8
18259525,Real Momos,"Chinese, Asian, Street Food",Dubai,UAE,885,3.7
209654,Rasoi Ghar,"Indian, Gujarati, Rajasthani",Dubai,UAE,2600,4.6
200377,California Pizza Kitchen,"Pizza, American",Dubai,UAE,1198,4.3
18485435,The Curry Culture,"Continental, Indian, Asian",Singapore,Singapore,80,4.9
18483420,Burnt Ends,"American, European, Australian, Steak",Singapore,Singapore,37,4.7
18482848,Singapore Zam Zam Restaurant,"South Indian, Singaporean, Middle Eastern, Indian",Singapore,Singapore,75,4.7
18496115,Komala Vilas Restaurant,"Indian, North Indian, South Indian",Singapore,Singapore,100,4.7
18482886,Corner House,"Continental, French",Singapore,Singapore,25,4.9
18484349,Cut By Wolfgang Puck,"American, Steak",Singapore,Singapore,52,4.9
18483222,Jaan,French,Singapore,Singapore,30,4.7
18484299,Melt Cafe,"Singaporean, European, Seafood, Indian, Japanese, Continental",Singapore,Singapore,31,4.8
18483051,Summer Pavilion,"Chinese, Seafood, Cantonese, Dim Sum",Singapore,Singapore,28,4.8
18483372,Sky On 57,"Chinese, Continental, Singaporean",Singapore,Singapore,32,4.8
18483595,Edge,"Chinese, Thai, Japanese, Italian",Singapore,Singapore,19,4.5
18485564,Wild Honey,"European, Spanish, American, Cafe",Singapore,Singapore,72,4.9
18485572,Carousel,"Mediterranean, Asian, Japanese, Sushi, Seafood, French",Singapore,Singapore,25,4.6
18483714,Fratini La Trattoria,Italian,Singapore,Singapore,21,4.8
18483374,My Awesome Cafe,"Continental, European",Singapore,Singapore,23,4.9
18483658,Basilico,Italian,Singapore,Singapore,25,4.8
18484464,Colony,"Asian, Continental, Seafood, Bakery",Singapore,Singapore,45,4.9
18483362,Adrift By David Myers,"American, Asian, Continental, Fusion",Singapore,Singapore,20,4.6
18493989,Makansutra Gluttons Bay,"Singaporean, Chinese, Seafood, Malay, Indian",Singapore,Singapore,41,4.7
18494038,Peach Blossoms,"Singaporean, Chinese, Dim Sum, Healthy Food, Seafood, Cantonese",Singapore,Singapore,13,4.0
5603572,Ushna,"Indian, North Indian",Sharjah,UAE,166,4.4
5601340,Aroos Damascus,"Arabian, Middle Eastern",Sharjah,UAE,1036,4.4
5600642,Katis Restaurant,"North Indian, Chinese, Hyderabadi",Sharjah,UAE,644,4.1
5604236,Malabar Regency,"Indian, Arabian, Middle Eastern",Sharjah,UAE,182,3.7
5602586,Saffron,"Pakistani, Chinese, Indian, Afghan",Sharjah,UAE,732,4.1
18386634,Momo House,"Chinese, Indian, Nepalese",Sharjah,UAE,877,4.6
5603322,Khanji,"Pakistani, Indian, Chinese",Sharjah,UAE,475,3.9
5603447,Eat Route,"Fast Food, Burger, American",Sharjah,UAE,574,4.6
5602215,Makani Restaurant,"Indian, North Indian, Mughlai",Sharjah,UAE,651,4.5
5600103,Najmat Lahore Restaurant,"Pakistani, Indian, Mughlai, Desserts",Sharjah,UAE,1158,4.1
5602106,Papa Murphy's Pizza,"Pizza, Italian",Sharjah,UAE,486,4.1
5601628,Laffah Cafeteria - كافتيريا لفاح,"Fast Food, Arabian, Middle Eastern",Sharjah,UAE,737,4.6
18268134,Zaroob,Lebanese,Sharjah,UAE,297,4.1
5600959,Nayaab Haandi,"Pakistani, Indian",Sharjah,UAE,970,4.3
5603697,Al Miqat,"Indian, Seafood, Pakistani, Grill",Sharjah,UAE,186,4.2
5601952,Delhi Nihari Restaurant,"Mughlai, Indian, Pakistani",Sharjah,UAE,613,3.7
5601723,The Pizza Company,Pizza,Sharjah,UAE,727,4.4
5600556,TGI Fridays,"American, Mexican",Sharjah,UAE,582,4.0
5601606,Shakespeare and Co. - شكسبير اند كو,"Cafe, Bakery",Sharjah,UAE,378,4.6
5604675,Molten Chocolate Cafe,Cafe,Sharjah,UAE,116,4.9
5701885,Max's Restaurant,Filipino,Abu Dhabi,UAE,1625,4.9
18403563,Texas de Brazil,Brazilian,Abu Dhabi,UAE,541,4.9
5702615,Via Delhi,"Indian, North Indian, Chinese",Abu Dhabi,UAE,1148,4.3
18340151,Famous Dave's Barbecue,"Burger, American, Steak",Abu Dhabi,UAE,458,4.6
5702148,Nando's,"Portuguese, African",Abu Dhabi,UAE,684,4.2
18431870,Parivar Restaurant,"Indian, Pakistani",Abu Dhabi,UAE,601,4.1
5702574,The Cheesecake Factory,"American, Desserts, Salad",Abu Dhabi,UAE,974,4.7
5701978,Pizza Di Rocco,"Italian, Pizza",Abu Dhabi,UAE,972,4.7
5702150,Papa Murphy's Pizza- World Trade Center Mall,Pizza,Abu Dhabi,UAE,779,3.9
5704255,Famous Dave's Barbecue,"Burger, American, Steak",Abu Dhabi,UAE,798,4.6
5700119,India Palace,"North Indian, Mughlai, Biryani, Indian",Abu Dhabi,UAE,546,4.0
5701025,India Palace,"North Indian, Mughlai, Biryani, Indian",Abu Dhabi,UAE,481,4.4
5704202,Hot Palayok,Filipino,Abu Dhabi,UAE,829,4.5
18493509,MYNT Indian Cuisine,Indian,Abu Dhabi,UAE,411,4.5
18212135,Denny's,American,Abu Dhabi,UAE,762,4.6
5701442,Peppermill,"Indian, North Indian, Mughlai, Biryani",Abu Dhabi,UAE,633,4.3
5702990,Jazz@PizzaExpress,"Italian, Pizza, Salad",Abu Dhabi,UAE,1374,4.8
18277098,Ming's Chamber,Asian,Abu Dhabi,UAE,657,4.8
5702486,Ghee Rice,"Indian, Kerala, Biryani",Abu Dhabi,UAE,693,3.9
18340175,The Yellow Chilli by Sanjeev Kapoor,"Indian, North Indian",Abu Dhabi,UAE,670,4.3
5800678,Harbour Court - The Kingsbury,"Italian, Seafood, Desserts",Colombo,Sri Lanka,174,4.4
5801085,Tea Avenue,Cafe,Colombo,Sri Lanka,335,4.5
5800240,The Gallery Cafe,"Sri Lankan, Italian, Seafood, Desserts",Colombo,Sri Lanka,242,4.7
5800710,The Manhattan Fish Market,"Seafood, Italian",Colombo,Sri Lanka,285,4.3
5800224,Sugar Bistro and Wine Bar,"Cafe, American, Continental",Colombo,Sri Lanka,172,4.4
5800746,T.G.I. Friday's,"American, Steak",Colombo,Sri Lanka,233,4.3
5800011,The Bavarian,German,Colombo,Sri Lanka,211,4.6
5800707,The Barnesbury,"American, Italian, Cafe",Colombo,Sri Lanka,291,4.2
5800646,Coco Veranda,"American, Cafe",Colombo,Sri Lanka,181,4.2
5800066,Java Lounge,"Cafe, Italian, Fast Food",Colombo,Sri Lanka,141,4.1
5800634,Elite Indian Restaurant,"North Indian, Chinese, Sri Lankan",Colombo,Sri Lanka,315,2.6
5800180,Cafe On The 5th,Sri Lankan,Colombo,Sri Lanka,224,4.0
5800947,The English Cake Company - The Cakery,"Desserts, Bakery",Colombo,Sri Lanka,114,4.1
5801131,Indian Summer,"Indian, Chinese",Colombo,Sri Lanka,187,4.3
5800590,The Commons,"Cafe, Sri Lankan, Continental, American",Colombo,Sri Lanka,303,4.2
5800536,The Mango Tree,"North Indian, Mughlai",Colombo,Sri Lanka,167,3.9
5800891,The Paddington,"Cafe, Italian",Colombo,Sri Lanka,136,3.8
5800289,The Coffee Bean & Tea Leaf,Cafe,Colombo,Sri Lanka,161,4.2
5800755,Upali's,Sri Lankan,Colombo,Sri Lanka,211,4.3
5800612,Burger's King,Fast Food,Colombo,Sri Lanka,237,4.0
18286221,Sarıhan,"Giblets, Izgara, Home-made",İstanbul,Turkey,500,4.4
5915530,Nusr-Et Steakhouse,Steak,İstanbul,Turkey,1990,4.6
18264711,Ercan Steakhouse,Steak,İstanbul,Turkey,503,4.1
5926083,Joker No:19,"Bar Food, Restaurant Cafe",İstanbul,Turkey,925,4.4
18453909,Asuman,Desserts,İstanbul,Turkey,861,4.6
18140481,Mendel's,"Desserts, Cafe",İstanbul,Turkey,1424,4.7
5916219,Biber Burger,Burger,İstanbul,Turkey,1580,4.6
5916870,Kukis,"Patisserie, Cafe, Turkish",İstanbul,Turkey,899,4.9
5902117,Valonia,"Restaurant Cafe, Desserts",İstanbul,Turkey,1871,4.3
5915409,Eleos Restaurant,"Greek, Fresh Fish, Old Turkish Bars",İstanbul,Turkey,1154,4.9
5906444,Tarihi Viktor Levi Şarap Evi,World Cuisine,İstanbul,Turkey,1177,4.6
5915054,Baltazar,"Burger, Izgara",İstanbul,Turkey,2015,4.2
5913508,Katibim,"Restaurant Cafe, Kebab, Turkish Pizza",İstanbul,Turkey,1141,4.2
18140482,BeerHall,"Finger Food, American",İstanbul,Turkey,1108,4.1
18384475,Happy Moon's,World Cuisine,İstanbul,Turkey,503,4.4
5908749,Ceviz Ağacı,"World Cuisine, Patisserie, Cafe",İstanbul,Turkey,1693,4.3
5906931,My Chef,"World Cuisine, Cafe",İstanbul,Turkey,1252,4.4
5904851,Limonlu Bahçe,Restaurant Cafe,İstanbul,Turkey,1645,4.5
18089353,Mükellef,"Old Turkish Bars, Turkish",İstanbul,Turkey,946,4.4
5923535,Boon Cafe & Restaurant,Restaurant Cafe,İstanbul,Turkey,1160,4.2
6000482,Mersinli Ciğerci Apo,"Izgara, Giblets, Kebab",Ankara,Turkey,360,4.5
6001317,Cafe Des Cafes,"Cafe, World Cuisine",Ankara,Turkey,237,4.7
6005865,The Italian Cut Pizza & Kitchen,Pizza,Ankara,Turkey,261,4.6
6000447,Masabaşı Kebapçısı,"Kebab, Turkish Pizza",Ankara,Turkey,360,4.6
6000168,Hattena Hatay  Sofrası,Kebab,Ankara,Turkey,343,4.8
6002297,Trilye,"Fresh Fish, Seafood",Ankara,Turkey,186,4.9
6000871,Çukurağa Sofrası,"Kebab, Izgara",Ankara,Turkey,450,4.5
6003858,Quick China,"Chinese, Thai, Sushi, Japanese, Asian",Ankara,Turkey,107,4.5
6004408,Turta Home Cafe,"Cafe, Desserts",Ankara,Turkey,256,4.4
6000185,La Gioia Cafe Brasserie,"Italian, European",Ankara,Turkey,154,4.7
6001980,Timboo Cafe,Cafe,Ankara,Turkey,234,4.3
6001545,Cafe Botanica,"Restaurant Cafe, Cafe",Ankara,Turkey,227,4.5
6000409,Cafemiz,"World Cuisine, Mexican, Italian",Ankara,Turkey,199,4.5
6002025,Masabaşı,"Kebab, Turkish Pizza",Ankara,Turkey,248,4.4
6001748,Meşhur Özçelik Aspava,"Kebab, Turkish Pizza",Ankara,Turkey,222,4.7
6005539,Zaytung Zone,Restaurant Cafe,Ankara,Turkey,151,3.9
6000019,Nusr-Et Steakhouse,Steak,Ankara,Turkey,229,4.4
6000921,Düveroğlu,"Kebab, Desserts, Turkish Pizza",Ankara,Turkey,242,4.3
6007004,Müslüm Kebap,Kebab,Ankara,Turkey,178,4.6
6000549,Meşhur Tavacı Recep Usta,Kebab,Ankara,Turkey,299,4.6
6114829,Duck & Waffle,British,London,United Kingdom,834,4.9
6107336,Sushi Samba,"Japanese, Sushi, Brazilian, Peruvian",London,United Kingdom,484,4.9
6113857,sketch Gallery,"British, Contemporary",London,United Kingdom,211,4.8
6104220,Roti Chai,"Indian, Street Food",London,United Kingdom,365,4.7
6103211,Dishoom,"Indian, North Indian, Curry, Cafe",London,United Kingdom,1023,4.9
6104649,Honest Burgers,Burger,London,United Kingdom,368,4.6
6100054,Masala Zone,"Indian, Curry",London,United Kingdom,313,4.5
6104639,Bob Bob Ricard,"British, Russian",London,United Kingdom,387,4.8
6107493,Tayyabs,"North Indian, Indian, Pakistani, Curry",London,United Kingdom,759,4.5
6117859,Shake Shack,"American, Burger",London,United Kingdom,541,4.2
6113835,Dinner By Heston Blumenthal - Mandarin Oriental Hyde Park,British,London,United Kingdom,595,4.9
6105938,Patty & Bun,"Burger, British",London,United Kingdom,496,4.8
6102622,Burger & Lobster,"American, Seafood, Burger",London,United Kingdom,450,4.8
6116783,Aqua Shard,British,London,United Kingdom,238,4.4
6102866,Hakkasan,"Chinese, Dim Sum",London,United Kingdom,425,4.9
6112889,MEATliquor,"American, Burger",London,United Kingdom,614,4.6
6116563,Chotto Matte,"Japanese, Peruvian, Sushi",London,United Kingdom,361,4.9
6103922,Dishoom,"Indian, Cafe, Curry",London,United Kingdom,336,4.7
6100354,Busaba Eathai,"Thai, Curry",London,United Kingdom,499,4.6
6103902,Yauatcha,"Chinese, Dim Sum",London,United Kingdom,805,4.8
18455788,Zaitoon Restaurant & Grills,"Indian, Chinese, Arabian, Fast Food, Kebab, Middle Eastern",Doha,Qatar,925,4.4
6202987,Max's Restaurant,Filipino,Doha,Qatar,452,4.8
18397873,Hasan Kolcuoğlu,Turkish,Doha,Qatar,1156,4.8
18425886,Hasan Kolcuoğlu,Turkish,Doha,Qatar,591,4.4
18318801,Roti & Boti,Indian,Doha,Qatar,1361,4.1
18187643,Max's Restaurant,Filipino,Doha,Qatar,450,4.9
18722599,Kairali Al Tanoor,"North Indian, Kerala, Chinese, Mangalorean, Continental, Indian, Seafood, South Indian",Doha,Qatar,319,4.2
18107765,Zaffran Dining Experience,Indian,Doha,Qatar,685,4.5
6200733,Carluccio's - كارلوتشيوز,Italian,Doha,Qatar,424,4.2
18439782,Carluccio's - كارلوتشيوز,Italian,Doha,Qatar,381,4.7
6201346,Zaffran Café,"Indian, Street Food, Desserts",Doha,Qatar,487,4.4
6201334,Chi'Zen - تشي زين,"Chinese, Asian",Doha,Qatar,345,4.5
6200166,Wok of Fame,"Arabian, Asian, Continental",Doha,Qatar,978,4.5
6201309,MRA Bakery Sweets & Restaurant,"Kerala, Indian, Chinese, Bakery, South Indian, North Indian, Desserts",Doha,Qatar,631,4.0
6200383,Applebee's - ابل بيز,"American, Tex-Mex, Burger",Doha,Qatar,424,4.3
6200110,Aalishan,"North Indian, Chinese, Turkish",Doha,Qatar,464,4.0
18626843,Desi Dhaba Restaurant ,"North Indian, Chinese",Doha,Qatar,561,4.2
6201323,Yee Hwa,"Korean, Japanese, Sushi",Doha,Qatar,479,4.6
6200412,Turkey Central Restaurant - مطعم تركيا المركزي,Turkish,Doha,Qatar,743,4.5
6201976,Indian Coffee House,Indian,Doha,Qatar,608,3.8
18451647,Soru Izakaya,Japanese,Quezon City,Phillipines,878,4.6
18245912,Sunnies Cafe,Coffee,Taguig City,Phillipines,546,4.2
6310488,Saboten,"Japanese, Asian",Taguig City,Phillipines,637,4.8
18506282,Sibyullee,Korean,Pasig City,Phillipines,645,4.7
18684182,Soru Izakaya,Japanese,Taguig City,Phillipines,544,4.5
18641526,PizzaExpress,"Pizza, Italian",Taguig City,Phillipines,268,4.8
